,id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
10300,41892021,New CBD/ Asoke C1bed 1bath,331265211,Panuwat,Huai Khwang,13.75151,100.56528,Entire home/apt,3200,10,1,2020-02-02,0.03,1,84,0
10301,42210827,White Room / 30 smq/ 1bed,333669825,Prasert,Huai Khwang,13.75027,100.5651,Entire home/apt,3200,17,0,,,1,181,0
10302,41893192,#512758 Roomy and Cozy 2 Bedroom near BTS Thonglor,331239691,Chalinee,Vadhana,13.73017,100.58212,Private room,4783,28,0,,,2,364,0
10303,41893866,"COZY STAY : DMK Airport/Train , IMPACT, Best place",110911010,Witchayanunt,Don Mueang,13.9251,100.59715,Entire home/apt,700,1,0,,,1,302,0
10304,41895760,Liv@5 คอนโด ลิฟแอดไฟว์,42546492,Porntip,Vadhana,13.74324,100.55553,Entire home/apt,1200,1,3,2022-12-13,0.09,3,72,2
10305,41896960,Charming Studio w/ large swimming pool,331309000,Nasikarnd,Phra Khanong,13.68131,100.63158,Entire home/apt,890,1,0,,,1,90,0
10306,41899811,《S.J》離地鐵100公尺（米），吃東西方便，溫馨小窩,317027020,萱兒,Huai Khwang,13.76657,100.58588,Entire home/apt,1217,1,0,,,1,180,0
10307,41901566,BIGGEST GARDEN @BTS Bangna [IDEO O2],330330492,ศิรินาถ,Bang Na,13.67208,100.59527,Private room,950,28,0,,,1,89,0
10308,41947391,The Line Ratchathewi ! Center of BKK,121824484,Pachara,Ratchathewi,13.75158,100.53432,Entire home/apt,1978,30,1,2020-02-11,0.03,1,88,0
10309,41948914,603★Nara Suite Residence Bangkok upto 6guests,132473239,Amb Ville,Yan na wa,13.7002,100.53298,Entire home/apt,1490,1,14,2022-12-22,0.4,25,355,7
10310,41967175,"Near BTS,800m from Punnawithi,Free Parking",42010368,Wipada,Phra Khanong,13.69039,100.61318,Private room,771,2,11,2022-12-21,0.72,2,322,10
10311,42211727,Baan Wualamphong บ้านวัวลำพอง,335281076,อนพัทย์,Parthum Wan,13.73778,100.51773,Private room,1243,1,0,,,1,171,0
10312,42211864,【超大双卧套房】市中心的静谧花园，花园泳池，健身房，近摩天轮夜市/暹罗四面佛商圈，接地气体验曼谷生活,51192901,Dylan,Sathon,13.71212,100.5201,Entire home/apt,5472,1,0,,,14,0,0
10313,42213705,"Studio room near BTS Onnut, price include electric",243386029,Piyapa,Suanluang,13.711642,100.606834,Entire home/apt,710,1,8,2022-12-17,0.23,3,327,7
10314,42213978,"Thitaree Resident
(ฐิตารีย์ เรสซิเดนซ์)",209844630,Thitaree,Don Mueang,13.91332183949998,100.58970629218544,Private room,576,1,3,2022-12-18,2.25,3,363,3
10315,41967873,"SLEEP TO FLY HOTEL & HOSTEL, 5 Bed Mixed Dormitory",249764823,Somsak,Lat Krabang,13.75506,100.75071,Shared room,360,1,1,2022-12-10,1.0,4,168,1
10316,41968306,1Bed1 Bath @Thonglor FREEAirport pickup,330587106,Praveen,Vadhana,13.73284,100.57875,Entire home/apt,1379,5,27,2022-11-08,0.77,1,166,18
10317,42338944,Pinklao/ Local area/Foody is around,328295325,Jirunya,Bang Phlat,13.77516,100.48659,Entire home/apt,1680,2,0,,,1,180,0
10318,42339983,靠近地铁口,336769270,A Hui 辉泰郎 ปริพล,Huai Khwang,13.78059,100.5753,Entire home/apt,1139,5,1,2020-02-21,0.03,1,147,0
10319,42340004,Bangkok Centre Studio/ Pool/ 6month min/ THB15k/m,4989772,Danny,Vadhana,13.74002,100.55685,Entire home/apt,500,180,0,,,1,181,0
10320,42340313,Pratunam 19 Hotel 2,256958433,Pratunam 19,Ratchathewi,13.75273,100.53989,Private room,725,1,1,2020-03-04,0.03,2,302,0
10321,42341047,#514251 One Bedroom Panorama Thonglor Area,336776118,Steven,Vadhana,13.73887,100.58514,Private room,3226,1,0,,,2,180,0
10322,41987390,バンナー　ロングステイ　体験,91034741,Hiroyuki,Bang Na,13.6705,100.60589,Entire home/apt,1039,25,0,,,1,364,0
10323,42215252,Thitaree Residence,209844630,Thitaree,Don Mueang,13.9133591,100.5896263,Entire home/apt,561,1,0,,,3,363,0
10324,41987545,"1 minute BTS Station. ญก Walk to Siam,MBK,Big C",295098599,Dusit,Ratchathewi,13.75191,100.53233,Private room,1464,1,2,2022-01-30,0.06,2,178,1
10325,42217211,T23 ☆ PRATUNAM ☆ 3BD Duplex | Living | Dining,287313056,Theme,Ratchathewi,13.75424,100.53709,Private room,5732,1,18,2022-09-11,0.51,12,317,7
10326,41987674,"Family stay, 15 minutes to airport",121151293,Suwatchai,Pra Wet,13.72158,100.67839,Entire home/apt,1558,15,0,,,5,365,0
10327,41987717,Ideo mobi sukhumvit,314953268,Narunya,Bang Na,13.66601,100.6041,Private room,1500,3,0,,,1,87,0
10328,42217929,Private 11 Bedrooms lux Villa near Thonglor BTS,219983414,Matta,Khlong Toei,13.72306,100.57404,Entire home/apt,31000,1,15,2022-12-15,1.15,7,299,14
10329,41988212,Апартаменты,309657491,Serg,Parthum Wan,13.73389,100.52679,Entire home/apt,2500,1,0,,,1,365,0
10330,42220816,Marlowe-Tony’s home at Chinatown ( Marlowe Space),291293007,Ploynapus,Samphanthawong,13.74014,100.50955,Private room,2500,1,1,2020-07-26,0.03,2,158,0
10331,41988296,Nana/四面佛/火车头夜市/豪华1bedroom,327365883,Jane,Ratchathewi,13.75505,100.56369,Entire home/apt,1500,360,2,2020-03-23,0.06,5,55,0
10332,41992101,Brassa room 3019,8544122,Thanathorn,Wang Thong Lang,13.76478,100.6216,Private room,589,1,0,,,3,179,0
10333,41992899,305★Nara Suite Residence Bangkok★会说中文,132473239,Amb Ville,Yan na wa,13.69946,100.53314,Entire home/apt,1390,1,14,2022-12-17,0.41,25,346,5
10334,41994158,405★Nara Suite Residence Bangkok★会说中文,132473239,Amb Ville,Yan na wa,13.69923,100.53484,Entire home/apt,1497,1,26,2022-12-19,0.76,25,353,5
10335,42341474,Thonglor station/Cozy Room,333321702,Atchara,Khlong Toei,13.72412,100.57817,Entire home/apt,3400,1,0,,,1,181,0
10336,42341681,#514252 standard studio,336776118,Steven,Vadhana,13.74022,100.5834,Private room,2922,1,0,,,2,179,0
10337,42342936,The Glamorous Pink Room❤BTSPhromPhong❤WIFI❤Netflix,326635939,Son,Khlong Toei,13.72636,100.56532,Entire home/apt,1890,3,0,,,1,87,0
10338,42344477,"B5. LUXURY CONDO Q CHIDLOM,   WITH BATH",138870859,David,Parthum Wan,13.74839,100.54358,Entire home/apt,1400,28,0,,,26,179,0
10339,42346165,NEW! 2BR SuperB SPARKLING LUXURY - BTS Chong Nonsi,159420966,Rajasit,Bang Rak,13.72557,100.52951,Entire home/apt,3390,2,0,,,8,359,0
10340,42347997,"B3. LUXURY CONDO Q CHIDLOM , WITH BATH",138870859,David,Parthum Wan,13.74833,100.54357,Entire home/apt,1400,28,8,2022-10-01,0.24,26,162,6
10341,42348704,A2. LUXURY CONDO Q CHIDLOM PHETCHABURI,138870859,David,Ratchathewi,13.74957,100.54275,Entire home/apt,1300,28,4,2022-11-20,0.12,26,170,3
10342,42363185,1br@Park24/BTS500m/TM30/SkytopPool/Gym/Netflix#530,5984433,Sunnot,Khlong Toei,13.72466,100.56727,Entire home/apt,1727,1,4,2022-12-08,0.12,19,63,2
10343,42363682,107 Trio,336965588,Sarinrada,Bang Phlat,13.78508,100.49379,Private room,690,60,0,,,1,90,0
10344,42364313,Smile-Chapterone,68164746,วรรณกร,Huai Khwang,13.77157,100.58079,Private room,1200,7,0,,,1,0,0
10345,42364690,Big Space 2 Bedroom in the Old town BKK (Max.5pp),32113789,Chaninthorn,Pom Prap Sattru Phai,13.7519,100.51283,Entire home/apt,2100,2,0,,,3,62,0
10346,42223748,Marlowe-Tony’s home at Chinatown (Tony Space),291293007,Ploynapus,Samphanthawong,13.74014,100.50941,Private room,2500,1,1,2022-08-19,0.23,2,165,1
10347,42232288,市中心花园一居室，免费泳池、健身房，近摩天轮夜市、大皇宫、郑王庙，天铁直达暹罗、四面佛商圈,51192901,Dylan,Sathon,13.71215,100.51995,Entire home/apt,3084,1,0,,,14,0,0
10348,42232927,A designer’s townhouse in Sathorn,14511126,Parissara,Sathon,13.71167,100.52404,Private room,1200,1,0,,,1,179,0
10349,42234826,曼谷市中心 我住在公園裡 BTS Phrom Phong SkyPool Gym Wifi 1BR,202687159,Steven,Khlong Toei,13.72474,100.5644,Entire home/apt,1120,1,9,2022-12-08,0.67,12,2,8
10350,42235382,NEAR AIRPORT SKYTRAIN/Dcondo/Free Wi-fi/24hrs food,335520225,Chanuti,Bang Kapi,13.74992,100.60699,Entire home/apt,950,1,5,2022-10-30,0.14,1,0,1
10351,42365193,One Bedroom Deluxe - Room Only,216995974,The Duchess,Parthum Wan,13.73763,100.54202,Private room,7251,1,0,,,2,364,0
10352,42365216,Studio Room - Room Only,216995974,The Duchess,Parthum Wan,13.73787,100.54208,Private room,3720,1,0,,,2,363,0
10353,42366229,Townhome for monthly rental near Brt Chong Nonsi,26032778,Saifon,Yan na wa,13.69127,100.54299,Entire home/apt,1700,120,0,,,2,358,0
10354,42367457,Bed in 4-Bed Female Dorm,139338181,Nick,Vadhana,13.72992,100.57985,Shared room,574,1,0,,,9,181,0
10355,42368837,SSIP HOME-15minWalk to Khaosan-FreeBreakfast-Twins,6838199,Sirikamol,Phra Nakhon,13.76887,100.50422,Private room,4889,1,0,,,3,365,0
10356,42368866,City One person Private Bedroom & Private Bathroom,192586951,Pagon,Yan na wa,13.69519,100.53136,Private room,880,1,1,2022-05-18,0.13,8,360,1
10357,42019054,Luxury 4 Suites (Zenithar Penthouse) 80%OFF,325514125,Headquarter,Vadhana,13.71406,100.5993,Entire home/apt,32123,2,9,2022-12-01,0.26,2,365,5
10358,42235938,30 mins to Suwannabhumi Airport,327230586,Pisan,Bang Kapi,13.7473,100.60712,Entire home/apt,1700,2,1,2020-02-18,0.03,1,270,0
10359,42371444,Nirvana3BR/33FL/Pool&Gym/5Mins to MRT/City Center,337035836,Patty,Huai Khwang,13.75566,100.57545,Entire home/apt,1800,90,1,2020-02-26,0.03,1,91,0
10360,42236143,1BR Twin Suit 2ppl/Surasak BTS Sathorn/Pool /WIFI,201677068,Curry,Sathon,13.71021,100.5192,Entire home/apt,1144,1,3,2021-02-14,0.09,228,356,0
10361,42237015,1BR Twin Suit 2ppl/Surasak BTS Sathorn/Pool /WIFI,201677068,Curry,Sathon,13.71047,100.5191,Entire home/apt,1144,1,34,2022-12-03,0.98,228,356,21
10362,42237057,1BR Twin Suit 2ppl/Surasak BTS Sathorn/Pool /WIFI,201677068,Curry,Sathon,13.71176,100.51893,Entire home/apt,1144,1,30,2022-12-06,0.88,228,362,17
10363,42237161,1BR Twin Suit 2ppl/Surasak BTS Sathorn/Pool /Wifi,201677068,Curry,Sathon,13.71229,100.51974,Entire home/apt,1216,1,15,2022-09-11,0.44,228,362,10
10364,42237208,1BR Twin Suit 2ppl/Surasak BTS Sathorn/Pool /WIFI,201677068,Curry,Sathon,13.71027,100.51957,Entire home/apt,1287,1,24,2022-12-20,0.7,228,357,14
10365,42237280,1BR Twin Suit 2ppl/Surasak BTS Sathorn/Pool /WIFI,201677068,Curry,Sathon,13.7109,100.521,Entire home/apt,1173,1,11,2022-12-15,0.32,228,356,9
10366,42238002,1Bedroom@40sqm/500m@BTS/SkyPool/Netflix/FreeCoffee,5984433,Sunnot,Khlong Toei,13.725400924682615,100.5661849975586,Entire home/apt,2612,1,10,2022-11-15,0.29,19,72,9
10367,42241410,"Cozy Studio at Sukhumvit 22, near Marriot Marquis",9797599,Littlehome,Bangkok Yai,13.72374,100.47722,Private room,1800,2,0,,,6,365,0
10368,42241463,Modern 1BR+1LivingR ~few mins walk to BTS skytrain,47767677,Pé,Khlong San,13.72089,100.49373,Entire home/apt,990,1,10,2022-12-27,0.29,2,261,9
10369,42243678,cozy 1br/500m@BTS E5/Skytop pool/Gym/Youtube/TM30,5984433,Sunnot,Khlong Toei,13.725400924682615,100.5661849975586,Entire home/apt,1558,21,2,2021-12-20,0.08,19,9,0
10370,42245378,S.Bangkok Vacation BTS Bang Chak 1BR Wifi,202687159,Steven,Phra Khanong,13.69237,100.59803,Entire home/apt,950,1,5,2022-11-19,0.15,12,164,3
10371,42245861,S.這是你在曼谷的家 BTS Bang Chak 1房 有個大泳池 Wifi,202687159,Steven,Phra Khanong,13.69052,100.60163,Entire home/apt,950,1,1,2020-03-04,0.03,12,170,0
10372,42257649,1BR Twin Suit 2ppl/Surasak BTS Sathorn/Pool /WIFI,201677068,Curry,Sathon,13.71226,100.52109,Entire home/apt,1287,1,36,2022-12-01,1.06,228,359,16
10373,42257676,1BR Twin Suit 2ppl/Surasak BTS Sathorn/Pool /Wifi,201677068,Curry,Sathon,13.71021,100.51923,Entire home/apt,1173,1,13,2022-12-16,0.38,228,357,10
10374,42257859,1BR Twin Suit 2ppl/Surasak BTS Sathorn/Pool /wifi,52161947,Noons,Sathon,13.71096,100.51904,Entire home/apt,1380,1,20,2022-12-01,0.59,99,356,10
10375,42257921,1BR Twin Suit 2ppl/Surasak BTS Sathorn/Pool /wifi,52161947,Noons,Sathon,13.71014,100.52036,Entire home/apt,1287,1,30,2022-12-25,0.89,99,351,17
10376,42258575,studio舒适双床摩天轮夜市附近blossom condo@Sathon/surasak BTS,162537040,Songnya,Sathon,13.70895,100.51966,Entire home/apt,650,200,2,2020-03-02,0.06,13,179,0
10377,42258737,Secluded Bungalow in Park Setting close to Ari BTS,35175430,Simon,Phaya Thai,13.78965,100.54259,Entire home/apt,797,21,0,,,1,363,0
10378,42258809,"SLEEP TO FLY HOTEL & HOSTEL, 5 Bed Mixed Dormitory",249764823,Somsak,Lat Krabang,13.75552,100.75176,Shared room,360,1,0,,,4,168,0
10379,42259254,1BR Twin Suit 2ppl/Surasak BTS Sathorn/Pool /wifi,52161947,Noons,Sathon,13.71173,100.5208,Entire home/apt,1557,1,34,2022-12-09,1.0,99,351,24
10380,42373224,Santo House,186234610,Santo,Phra Nakhon,13.75242,100.49636,Private room,600,1,6,2022-11-30,0.17,2,175,5
10381,42378586,Bed in 4-Bed Mixed Dorm,139338181,Nick,Vadhana,13.72995,100.58169,Shared room,574,1,0,,,9,181,0
10382,42378888,Bed in 6-Bed Mixed Dorm,139338181,Nick,Vadhana,13.72936,100.58139,Shared room,405,1,0,,,9,181,0
10383,42389296,Loft!  1BR 2ppl/SurasakBTS Sathorn/ WIif/ Pool,201677068,Curry,Sathon,13.71213,100.52119,Entire home/apt,1608,1,13,2022-11-23,0.47,228,356,10
10384,42022786,Top Luxury Penthouse (Zenithar Penthouse) 80%OFF,105838235,Zenithar,Vadhana,13.71406,100.5993,Entire home/apt,20299,1,3,2022-04-10,0.09,1,180,1
10385,42259723,"SLEEP TO FLY HOTEL & HOSTEL, Private 4 Person Dorm",249764823,Somsak,Lat Krabang,13.75675,100.75059,Private room,1129,1,1,2022-11-05,0.56,4,167,1
10386,42262329,"SLEEP TO FLY HOTEL & HOSTEL, Private 3 Person Dorm",249764823,Somsak,Lat Krabang,13.7564,100.75229,Private room,846,1,0,,,4,168,0
10387,42262723,Bangkok BTS OnNut #New Condo #20% off monthly rent,97397240,Lily,Khlong Toei,13.70506,100.59323,Entire home/apt,600,28,2,2021-06-09,0.06,11,0,0
10388,42263862,Liv@5,335787241,Edres,Vadhana,13.74396,100.55558,Entire home/apt,1025,5,21,2022-11-30,0.61,1,284,12
10389,42270695,"Modern Homely Condo- w/ Perfect View, Pool, & Gym",194512068,Sahiba,Thon buri,13.71056,100.48017,Entire home/apt,1156,1,8,2022-11-28,0.66,1,324,8
10390,42280517,858/2 Notting hill Condominium Phaholyothin Soi 18,77270431,Pornpen,Chatu Chak,13.79619,100.55243,Entire home/apt,1500,30,0,,,2,365,0
10391,42282432,NaNa酒吧街/四面佛/火车夜市/rama9豪华one bedroom,219301393,Jack,Huai Khwang,13.7532,100.56589,Entire home/apt,829,60,1,2021-09-06,0.06,9,365,0
10392,42284456,Silom Surawong Condominium,141239016,Puttipat (Peter),Bang Rak,13.72797,100.52925,Private room,900,1,0,,,2,364,0
10393,42024546,1 BR 40 sqm Sathorn area Wifi -Pool-Pet friendly,333052698,Palakorn,Yan na wa,13.7012,100.53881,Entire home/apt,799,1,0,,,3,1,0
10394,42287308,5 mins to MRT / Queen bed for long term stay,296460330,RoomQuest,Din Daeng,13.775882,100.571198,Private room,900,1,10,2021-08-29,0.29,12,330,0
10395,42289117,视野极佳四面佛Nana酒吧街豪华双卧2Bedroom,327365883,Jane,Ratchathewi,13.75092,100.5545,Entire home/apt,2680,2,1,2021-01-04,0.04,5,54,0
10396,42290319,廊曼机场 ✈ IMPACT会展中心/ WIFI 双人房,333678156,Rq,Don Mueang,13.92803,100.58515,Private room,770,1,1,2020-03-17,0.03,3,365,0
10397,42024723,Deluxe connecting family convenient,333052290,Narongrith,Huai Khwang,13.78812,100.58456,Private room,2600,1,0,,,1,365,0
10398,42025028,"1 BR 40sqm Apt Sathorn area,WiFi,Pool,Pet Friendly",333058141,Kung,Yan na wa,13.70287,100.53762,Entire home/apt,1599,1,0,,,1,177,0
10399,42026358,Kratib House @ MRT Queen Sirikit 400m,276418453,G Living,Khlong Toei,13.72391,100.56309,Entire home/apt,5082,2,9,2022-10-24,0.26,32,365,5
10400,42389898,Cozy stay heart of Bangkok,278213316,Jo,Parthum Wan,13.74074,100.54653,Entire home/apt,1500,30,0,,,1,180,0
10401,42299966,近天铁通罗站一居室公寓/Luxury Condo Near BTS Thong Lor,105908284,Lily,Khlong Toei,13.71676,100.57594,Entire home/apt,600,28,6,2022-12-24,0.59,3,39,6
10402,42304013,2mins-BTS★Large 1BR w/Netflix Near River&ICON SIAM,267746594,Windy,Thon buri,13.72055,100.49288,Entire home/apt,1339,30,14,2022-11-30,0.41,37,112,8
10403,42305223,7 bedrooms  with shared kitchen near Thonglor BTS,219983414,Matta,Khlong Toei,13.72014,100.57334,Private room,28000,2,1,2020-03-08,0.03,7,319,0
10404,42306668,"New Condo, near supermarket & Airport Link Huamak",105260722,Alin,Suanluang,13.73398,100.64058,Entire home/apt,680,5,7,2022-11-28,0.2,2,52,4
10405,42309817,NearBTS_FastWifi@Checkin24h-Pool-Suana-Gym,251620538,Max,Khlong Toei,13.71858,100.57616,Entire home/apt,1343,25,4,2020-03-27,0.12,8,143,0
10406,42310395,Emerald.Pool@NearBTS-Checkin24h-WiFi-Sauna-Gym,264453265,Min,Khlong Toei,13.71868,100.57713,Entire home/apt,1100,15,0,,,1,171,0
10407,42390154,Pinnacle Dream Hotel Sukhumvit - Modern Room,337341893,Pinnacle Hotels,Vadhana,13.73645,100.56558,Private room,900,1,1,2022-11-27,0.94,1,361,1
10408,42315182,"Resort ambience near CBD, Good for cooking lover.",69155330,Krerk,Phasi Charoen,13.71216,100.44877,Entire home/apt,486,29,8,2022-12-02,0.24,1,41,4
10409,42391656,New!  2BR 4ppl/SurasakBTS Sathorn/ Wifi/ Pool,201677068,Curry,Sathon,13.71234,100.52113,Entire home/apt,2100,1,36,2022-11-27,1.19,228,346,33
10410,42391779,monthly house stay,162098142,Sakdipoj,Bang Khen,13.85509,100.62185,Entire home/apt,1500,1,0,,,1,173,0
10411,42317399,Hap@Sathorn Loft Hotel,202672789,Piphat,Sathon,13.72039,100.54822,Private room,1286,1,1,2020-03-08,0.03,26,364,0
10412,42026591,Luxury room wifi hi speed,333071126,Korrakot,Bang Khae,13.70588,100.42381,Private room,1500,3,0,,,1,180,0
10413,42027488,曼谷辉煌火车夜市附近公寓优惠招租。,187780299,Man Ping,Huai Khwang,13.77349,100.57887,Entire home/apt,588,2,0,,,2,0,0
10414,42027933,1BR-  55 sqm - Wireless RD -  BTS Phloenchit,333053080,Siwaporn,Parthum Wan,13.74363,100.54542,Entire home/apt,7828,1,14,2022-11-08,0.4,2,176,7
10415,42317562,Hap@sathorn MRT LUMPINI,202672789,Piphat,Sathon,13.72021,100.5482,Private room,1286,1,1,2020-03-06,0.03,26,364,0
10416,42031175,Enjoy Bangkok Nightlife/BTS Thong Lo/Luxurious,182168951,Parit,Khlong Toei,13.72167,100.57428,Private room,1500,1,0,,,5,365,0
10417,42318170,cozy 1br/500m@BTS E5/Skytop pool/Gym/Youtube#538,5984433,Sunnot,Khlong Toei,13.725400924682615,100.5661849975586,Entire home/apt,1727,1,14,2022-12-19,0.41,19,79,11
10418,42321123,Wellinton/ Large room,333315763,Wanpen,Huai Khwang,13.76795,100.57935,Entire home/apt,3200,30,0,,,1,91,0
10419,42034108,"Pool Villa @ Donmuang 5 Bedrooms, 3 king&2Queen",248396375,Amy,Don Mueang,13.95074,100.61541,Private room,9953,1,14,2022-11-30,0.89,5,85,10
10420,42322162,The Base Sukhumvit 77,336500441,Urairat,Suanluang,13.7119,100.60348,Private room,1900,15,0,,,1,327,0
10421,42039397,Teak House/Jacuzzi pool/5min MRT/Local Antique/,10211986,Napa,Bang Rak,13.73485,100.51916,Entire home/apt,2499,2,54,2022-12-02,1.54,3,56,24
10422,42041642,Penthouse 2 Suites(Zenithar Penthouse) 80%OFF!,325514125,Headquarter,Vadhana,13.71406,100.5993,Private room,20893,1,3,2020-02-11,0.09,2,180,0
10423,42392218,บ้างสว่างศรี,336203775,สอนวาดภาพเหมือนตามบ้าน,Nong Khaem,13.69974,100.37493,Private room,1167,1,0,,,1,180,0
10424,42393003,SSIP HOME-15min WalkTo Khaosan-FreeBreakfast-Queen,6838199,Sirikamol,Dusit,13.77118,100.50423,Private room,4889,1,0,,,3,365,0
10425,42393680,Villa Sookkasem,196296354,Yuvadee,Bangkok Yai,13.72795,100.47798,Private room,2597,1,0,,,1,88,0
10426,42323134,MODERN STUDIO /Netflix /POOL /RAMA9,79624768,Eva,Huai Khwang,13.75567,100.57587,Entire home/apt,1200,2,31,2022-12-09,0.89,44,69,21
10427,42324669,素坤逸50巷 酒店式公寓bts onnut【开间双床房】,207453281,Hua,Khlong Toei,13.70476,100.5993,Entire home/apt,743,2,7,2022-11-27,0.2,20,109,4
10428,42326598,"Private room, 2-minute walk to Na Na Station,BTS",336507389,Karn,Vadhana,13.74346,100.55879,Entire home/apt,1543,30,3,2022-12-04,0.09,1,98,1
10429,42337224,Cozy Living 6 Beds Townhouse @ BTS ONNUT,24147370,Anupong,Khlong Toei,13.70716,100.59569,Entire home/apt,4571,2,5,2022-11-26,0.14,5,107,1
10430,42394308,S1/Stylish Big Unit:2bedrooms/Near Silom-Sukhumwit,131643553,Jun,Yan na wa,13.71368,100.55282,Entire home/apt,1618,2,28,2022-12-11,0.81,3,327,21
10431,42338560,Moss Place,336026007,มาลินี,Chatu Chak,13.83618,100.57753,Private room,3550,1,1,2020-02-26,0.03,1,179,0
10432,42394770,MINIMAL Studio Room Best Location @ Ari BTS,21131324,Promporn,Phaya Thai,13.78193,100.54365,Entire home/apt,1490,3,3,2021-03-06,0.09,1,0,0
10433,42396165,New condominium/Be33,336998225,Rattasats,Vadhana,13.73509,100.5669,Entire home/apt,3500,10,1,2020-02-25,0.03,1,88,0
10434,42050966,820house - Entire Floor/Close to MRT/Supermarket,26330327,Banc,Bang Sue,13.80522,100.53593,Entire home/apt,1771,1,12,2022-12-11,0.57,1,349,11
